scorer,qrels_variant,threshold,pruning_percent,pipeline,metric,n_queries,mean_full,mean_pruned,mean_diff_pruned_minus_full,lower_bound_relative,lower_bound_absolute,upper_bound_absolute,ci95_low,ci95_high,p_noninferiority,t_noninferiority,df_noninferiority,p_upper_test,t_upper_test,df_upper_test,passes_pruning_tost_p_lt_0.05,margin_respected_by_mean,margin_respected_by_ci,retained_for_plot
finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6937247182640284,-0.0042120396935667,-0.05,-0.0348968378978797,1000000.0,-0.0155831858327931,0.0071591064456596,2.902629725092315e-07,5.356438330164666,96.0,0.0,-174563258.2316707,96.0,True,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4996544494301745,0.0122720657477778,-0.05,-0.0243691191841198,1000000.0,-0.0182049405802007,0.0427490720757564,0.0094862071516605,2.386460679996441,96.0,0.0,-65130553.368980326,96.0,True,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.861896579937817,8.59106529209619e-05,-0.05,-0.0430905334642448,1000000.0,-0.0257476881259774,0.0259195094318193,0.0006417578743237,3.3175619445741225,96.0,0.0,-76837312.8478669,96.0,True,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5782938777862628,-0.0120124525582423,-0.05,-0.0295153165172252,1000000.0,-0.0282889149986222,0.0042640098821374,0.0176723436385161,2.134549229766902,96.0,0.0,-121954284.76221292,96.0,True,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.6795804993247984,-0.0183562586327969,-0.05,-0.0348968378978797,1000000.0,-0.034941756270966,-0.0017707609946278,0.0253056631389945,1.9796083940987568,96.0,0.0,-119681928.83159274,96.0,True,True,False,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.8228522336769759,0.0241736213385697,-0.05,-0.0399339306169203,1000000.0,-0.0392831373538415,0.0876303800309811,0.0238708585814564,2.005341708345487,96.0,0.0,-31280895.91163028,96.0,True,True,True,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8533055146457208,-0.0085051546391752,-0.05,-0.0430905334642448,1000000.0,-0.0407622380137955,0.023751928735445,0.0179381401557933,2.128259197486365,96.0,0.0,-61536385.83379775,96.0,True,True,True,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067748,0.937039764359352,0.0015463917525773,-0.05,-0.0467746686303387,1000000.0,-0.01975398455378,0.0228467680589347,9.422960619770252e-06,4.503044706679844,96.0,0.0,-93190105.18462104,96.0,True,True,True,True
finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.8263745704467353,0.0276959581083292,-0.05,-0.0399339306169203,1000000.0,-0.045910450504777,0.1013023667214355,0.0356459024088314,1.8238122283051503,96.0,0.0,-26967546.630192883,96.0,True,True,False,True
itn,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8617247586319751,-8.59106529209619e-05,-0.05,-0.0430905334642448,1000000.0,-0.0249054967921896,0.0247336754863476,0.0004321408414515,3.4393603956484893,96.0,0.0,-79976527.43133292,96.0,True,True,True,True
itn,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
itn,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6750917153280939,-0.0228450426295011,-0.05,-0.0348968378978797,1000000.0,-0.0355752424557815,-0.0101148428032208,0.0316251269796488,1.879202593829597,96.0,0.0,-155927195.48519906,96.0,True,True,False,True
itn,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8512600229095074,-0.0105506463753886,-0.05,-0.0430905334642448,1000000.0,-0.0369546306641599,0.0158533379133826,0.0081273782441068,2.446265861392688,96.0,0.0,-75177454.68883756,96.0,True,True,True,True
itn,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067748,0.9298969072164948,-0.0055964653902798,-0.05,-0.0467746686303387,1000000.0,-0.0121112539971138,0.0009183232165542,2.9811004798132887e-22,12.54654484457241,96.0,0.0,-304688984.1609991,96.0,True,True,True,True
itn,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8571142202585502,-0.0046964490263459,-0.05,-0.0430905334642448,1000000.0,-0.0394733191192629,0.030080421066571,0.0154192184340494,2.191446644312839,96.0,0.0,-57077716.18175833,96.0,True,True,True,True
itn,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067748,0.923981345115366,-0.0115120274914089,-0.05,-0.0467746686303387,1000000.0,-0.0299604042749724,0.0069363492921546,0.0001295983906349,3.7941435317109424,96.0,0.0,-107596693.06790832,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8104197349042709,0.0117411225658648,-0.05,-0.0399339306169203,1000000.0,-0.044320837210133,0.0678030823418627,0.035202454280734,1.8296572270253584,96.0,0.0,-35406972.85924912,96.0,True,True,False,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5041178142285919,0.0167354305461952,-0.05,-0.0243691191841198,1000000.0,-0.0087443234694802,0.0422151845618708,0.0009250956757997,3.202224256051509,96.0,0.0,-77904373.68784086,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8584601538209785,-0.0033505154639175,-0.05,-0.0430905334642448,1000000.0,-0.0153944850119729,0.0086934540841379,1.4258040647179432e-09,6.549610737212967,96.0,0.0,-164811469.36329016,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5875445922458297,-0.0027617380986755,-0.05,-0.0295153165172252,1000000.0,-0.0127775505986993,0.0072540744013483,3.65500351749059e-07,5.302159304400887,96.0,0.0,-198185051.58800665,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6962167301436937,-0.0017200278139015,-0.05,-0.0348968378978797,1000000.0,-0.0116172733367444,0.0081772177089413,8.789056978767854e-10,6.653916725754244,96.0,0.0,-200559267.764338,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.5036508351076414,0.0162684514252447,-0.05,-0.0243691191841198,1000000.0,-0.0156412881145264,0.0481781909650158,0.0065532972088228,2.5279097003529207,96.0,0.0,-62206220.04026027,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8608492881688757,-0.0009613811160202,-0.05,-0.0430905334642448,1000000.0,-0.0236712083054936,0.0217484460734531,0.00019096917586,3.682357675891456,96.0,0.0,-87406403.26666324,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5769041201700935,-0.0134022101744116,-0.05,-0.0295153165172252,1000000.0,-0.0298264746284139,0.0030220542795906,0.0272056051865625,1.947378732855336,96.0,0.0,-120856817.89241336,96.0,True,True,False,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067748,0.9421944035346096,0.006701030927835,-0.05,-0.0467746686303387,1000000.0,-0.0049013651916911,0.0183034270473612,5.013942752915165e-15,9.148836462537169,96.0,0.0,-171083996.59695762,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.6787425887670954,-0.0191941691904998,-0.05,-0.0348968378978797,1000000.0,-0.0357067334855489,-0.0026816048954508,0.0310483312422606,1.8876263235906727,96.0,0.0,-120210544.78051592,96.0,True,True,False,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.815750286368843,0.0170716740304369,-0.05,-0.0399339306169203,1000000.0,-0.0496010968900703,0.0837444449509441,0.0464519258728658,1.697173063787265,96.0,0.0,-29772038.12348933,96.0,True,True,False,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8532768777614138,-0.0085337915234822,-0.05,-0.0430905334642448,1000000.0,-0.0409736993890318,0.0239061163420673,0.0185311084146388,2.1145124978263423,96.0,0.0,-61189579.720676936,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067748,0.9378988708885616,0.0024054982817869,-0.05,-0.0467746686303387,1000000.0,-0.0197702923390351,0.024581288902609,1.3905970154473553e-05,4.4021817047363285,96.0,0.0,-89511320.73245367,96.0,True,True,True,True
metadata_qualt5_ALLMETAPJ_ck1,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067748,0.9341924398625432,-0.0013009327442317,-0.05,-0.0467746686303387,1000000.0,-0.0220032741057229,0.0194014086172595,1.6331595253654737e-05,4.360118053532345,96.0,0.0,-95882116.88005722,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8105792832596956,0.0119006709212894,-0.05,-0.0399339306169203,1000000.0,-0.0432344365765831,0.0670357784191621,0.0325359947928792,1.866158887089828,96.0,0.0,-36002184.05278276,96.0,True,True,False,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5052698230341964,0.0178874393517996,-0.05,-0.0243691191841198,1000000.0,-0.0057863010425572,0.0415611797461565,0.0003062901757439,3.543107441234186,96.0,0.0,-83847513.86806159,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8584601538209785,-0.0033505154639175,-0.05,-0.0430905334642448,1000000.0,-0.0153944850119729,0.0086934540841379,1.4258040647179432e-09,6.549610737212967,96.0,0.0,-164811469.36329016,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5869208430594187,-0.0033854872850864,-0.05,-0.0295153165172252,1000000.0,-0.0121207136066451,0.0053497390364721,2.301269073559389e-08,5.937716915332889,96.0,0.0,-227239025.6623557,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6992031870580457,0.0012664291004505,-0.05,-0.0348968378978797,1000000.0,-0.0081471748265764,0.0106800330274775,8.734855990275499e-12,7.625508593929503,96.0,0.0,-210863376.49262765,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4942402757033147,0.006857892020918,-0.05,-0.0243691191841198,1000000.0,-0.0243979470821087,0.0381137311239447,0.0251037399890447,1.983153520009033,96.0,0.0,-63507631.05016076,96.0,True,True,False,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8608492881688757,-0.0009613811160202,-0.05,-0.0430905334642448,1000000.0,-0.0217972420754581,0.0198744798434175,5.929058461669474e-05,4.013546962716055,96.0,0.0,-95267688.59245156,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5750315026852221,-0.0152748276592831,-0.05,-0.0295153165172252,1000000.0,-0.0320493379386264,0.0014996826200601,0.0476063330888073,1.6851250200941157,96.0,0.0,-118333370.61980788,96.0,True,True,False,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067748,0.9421944035346096,0.006701030927835,-0.05,-0.0467746686303387,1000000.0,-0.0049013651916911,0.0183034270473612,5.013942752915165e-15,9.148836462537169,96.0,0.0,-171083996.59695762,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8671207658321062,0.0053100965472099,-0.05,-0.0430905334642448,1000000.0,-0.0197880091626383,0.0304082022570582,0.0001150910586768,3.827957868679152,96.0,0.0,-79089008.70601025,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067748,0.9378988708885616,0.0024054982817869,-0.05,-0.0467746686303387,1000000.0,-0.0108013223046108,0.0156123188681847,2.6884587517341425e-11,7.391776023639679,96.0,0.0,-150299937.35210943,96.0,True,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067748,0.9286205203730976,-0.0068728522336769,-0.05,-0.0467746686303387,1000000.0,-0.0365740735822976,0.0228283691149437,0.0044949287589215,2.666707830607205,96.0,0.0,-66831740.75148605,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8077605956471936,0.0090819833087874,-0.05,-0.0399339306169203,1000000.0,-0.0456525425366441,0.0638165091542189,0.0393185286217733,1.7775950125638198,96.0,0.0,-36265670.7597861,96.0,True,True,False,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5011157823513975,0.0137333986690009,-0.05,-0.0243691191841198,1000000.0,-0.0110955777461546,0.0385623750841564,0.0014963533562002,3.0461545777662056,96.0,0.0,-79946279.34234159,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8584601538209785,-0.0033505154639175,-0.05,-0.0430905334642448,1000000.0,-0.0153944850119729,0.0086934540841379,1.4258040647179432e-09,6.549610737212967,96.0,0.0,-164811469.36329016,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5844754073693023,-0.0058309229752028,-0.05,-0.0295153165172252,1000000.0,-0.0156503701470078,0.0039885241966021,3.0586761145937646e-06,4.787759309305313,96.0,0.0,-202148276.6163131,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6952674598940813,-0.0026692980635138,-0.05,-0.0348968378978797,1000000.0,-0.0128603023900103,0.0075217062629826,4.980487012774662e-09,6.277218507712051,96.0,0.0,-194778085.9702511,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4942041072410183,0.0068217235586216,-0.05,-0.0243691191841198,1000000.0,-0.0235224802498023,0.0371659273670455,0.0220299464969578,2.040367705762147,96.0,0.0,-65415599.978238665,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8679103256422844,0.0060996563573883,-0.05,-0.0430905334642448,1000000.0,-0.010484760207508,0.0226840729222846,2.8767165620165825e-08,5.887560451408912,96.0,0.0,-119689727.50146928,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5744519310216225,-0.0158543993228826,-0.05,-0.0295153165172252,1000000.0,-0.0315954553770226,-0.0001133432687427,0.0440837501089359,1.7226738929477736,96.0,0.0,-126102361.63155644,96.0,True,True,False,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.86062019309442,-0.0011904761904761,-0.05,-0.0430905334642448,1000000.0,-0.0255131332777583,0.0231321808968059,0.0004612440356282,3.419484805554827,96.0,0.0,-81610504.4268376,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067748,0.9447717231222386,0.0092783505154639,-0.05,-0.0467746686303387,1000000.0,-0.0070051562285603,0.0255618572594881,3.808842731467232e-10,6.83294853912214,96.0,0.0,-121901524.30416071,96.0,True,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.8108247422680411,0.012146129929635,-0.05,-0.0399339306169203,1000000.0,-0.0500637197593852,0.0743559796186554,0.0499111594186076,1.6617642325977784,96.0,0.0,-31907877.88981716,96.0,True,True,False,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067748,0.920274914089347,-0.0152184585174275,-0.05,-0.0467746686303387,1000000.0,-0.0479489865948311,0.0175120695599759,0.0293144542539887,1.9137663119083423,96.0,0.0,-60646266.90547681,96.0,True,True,False,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8113770250368187,0.0126984126984126,-0.05,-0.0399339306169203,1000000.0,-0.0413621431955205,0.0667589685923459,0.0281199780899527,1.932543497425908,96.0,0.0,-36717792.732642375,96.0,True,True,False,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5038975321939496,0.0165151485115528,-0.05,-0.0243691191841198,1000000.0,-0.0078739729325913,0.040904269955697,0.0006216152361586,3.327492962393272,96.0,0.0,-81388100.97340748,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8533055146457208,-0.0085051546391752,-0.05,-0.0430905334642448,1000000.0,-0.0242636708349609,0.0072533615566104,1.656049263088317e-05,4.356465642017729,96.0,0.0,-125962641.6441712,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5805667273280677,-0.0097396030164374,-0.05,-0.0295153165172252,1000000.0,-0.0203602659532581,0.0008810599203831,0.0001821868580754,3.696048098118724,96.0,0.0,-186898345.4867271,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6953445153513883,-0.0025922426062069,-0.05,-0.0348968378978797,1000000.0,-0.0137296533427485,0.0085451681303346,5.111363971413827e-08,5.757542427158547,96.0,0.0,-178226731.83488598,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4955309606289416,0.0081485769465448,-0.05,-0.0243691191841198,1000000.0,-0.0221757665669482,0.0384729204600379,0.0179254460776834,2.1285577588112186,96.0,0.0,-65458442.47124382,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8627556864670267,0.0009450171821305,-0.05,-0.0430905334642448,1000000.0,-0.0239022347739399,0.0257922691382011,0.000333225572242,3.5178891145477005,96.0,0.0,-79887478.6300145,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.577639686444579,-0.0126666438999262,-0.05,-0.0295153165172252,1000000.0,-0.0278896897644829,0.0025564019646305,0.0152149930230451,2.1969552685463607,96.0,0.0,-130393375.5659026,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8589469808541973,-0.0028636884306987,-0.05,-0.0430905334642448,1000000.0,-0.0273870926652877,0.0216597158038903,0.0007807744586599,3.2560592130742774,96.0,0.0,-80942445.76434755,96.0,True,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067748,0.9473490427098674,0.0118556701030927,-0.05,-0.0467746686303387,1000000.0,-0.0035219607581079,0.0272333009642934,1.1518030982456016e-11,7.568155564148052,96.0,0.0,-129082581.44016264,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5025273691559526,0.0151449854735558,-0.05,-0.0243691191841198,1000000.0,-0.0098291195908946,0.0401190905380064,0.0011205359298366,3.1406481884842194,96.0,0.0,-79481698.1968252,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8584601538209785,-0.0033505154639175,-0.05,-0.0430905334642448,1000000.0,-0.0153944850119729,0.0086934540841379,1.4258040647179432e-09,6.549610737212967,96.0,0.0,-164811469.36329016,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.584505580527258,-0.0058007498172472,-0.05,-0.0295153165172252,1000000.0,-0.0155614885815652,0.0039599889470708,2.6573343682164564e-06,4.8226926251008,96.0,0.0,-203364148.03988367,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6970557769860797,-0.0008809809715154,-0.05,-0.0348968378978797,1000000.0,-0.0112345058381614,0.0094725438951305,1.6233467179455187e-09,6.52154152443641,96.0,0.0,-191720630.3018985,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4944595686700182,0.0070771849876214,-0.05,-0.0243691191841198,1000000.0,-0.0238012711621039,0.0379556411373468,0.0230065352819857,2.0214877367531185,96.0,0.0,-64283793.45968595,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.857601047291769,-0.0042096219931271,-0.05,-0.0430905334642448,1000000.0,-0.026813015498203,0.0183937715119487,0.0004689145510139,3.414443024710581,96.0,0.0,-87817978.280177,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067748,0.9396170839469808,0.0041237113402061,-0.05,-0.0467746686303387,1000000.0,-0.006331679236566,0.0145791019169784,3.9356384821734684e-16,9.663195744052905,96.0,0.0,-189852716.5264749,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8610947471772212,-0.0007159221076746,-0.05,-0.0430905334642448,1000000.0,-0.0254354036974477,0.0240035594820983,0.0004872507638511,3.40269833105299,96.0,0.0,-80300402.16431326,96.0,True,True,True,True
metadata_qualt5_MP,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067748,0.9430535100638194,0.0075601374570446,-0.05,-0.0467746686303387,1000000.0,-0.009116001272297,0.0242362761863864,2.082434192670866e-09,6.467548597671883,96.0,0.0,-119031409.41323976,96.0,True,True,True,True
metadata_qualt5_POOLEDCONCAT,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5016682121657143,0.0142858284833175,-0.05,-0.0243691191841198,1000000.0,-0.010344941428707,0.0389165983953421,0.0012120630356776,3.115187424387289,96.0,0.0,-80589615.76368819,96.0,True,True,True,True
metadata_qualt5_POOLEDCONCAT,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8601783668793979,-0.0016323024054982,-0.05,-0.0430905334642448,1000000.0,-0.0131932304383876,0.009928625627391,9.909550667002558e-11,7.118281335315295,96.0,0.0,-171697662.0842274,96.0,True,True,True,True
metadata_qualt5_POOLEDCONCAT,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5828124376829117,-0.0074938926615934,-0.05,-0.0295153165172252,1000000.0,-0.0178098146798185,0.0028220293566316,2.597536247629902e-05,4.237350844042643,96.0,0.0,-192419477.66757244,96.0,True,True,True,True
