source_file,scorer,qrels_variant,threshold,pruning_percent,pipeline,metric,value,mean_full,equivalent
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.15.csv,metadata_qualt5_attfus,dev.small,0.15,15.0,SPLADE,nDCG@10,0.3468353852233942,0.3525535290063931,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.15.csv,metadata_qualt5_attfus,dev.small,0.15,15.0,SPLADE,R@100,0.7948304680038206,0.8166905444126076,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.15.csv,metadata_qualt5_attfus,dev.small,0.15,15.0,TAS-B,RR@10,0.3410831400372943,0.3472977213808154,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.15.csv,metadata_qualt5_attfus,dev.small,0.15,15.0,TAS-B,nDCG@10,0.4026364269469726,0.4106574638556753,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.15.csv,metadata_qualt5_attfus,dev.small,0.15,15.0,TAS-B,R@100,0.8606017191977078,0.8869149952244509,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,BM25,RR@10,0.197305851184791,0.1842761631873375,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,BM25,nDCG@10,0.23879823232435,0.229934753202334,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,BM25,R@100,0.6334049665711556,0.6777578796561604,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,SPLADE,RR@10,0.285479260472096,0.2969339837176502,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,SPLADE,nDCG@10,0.3360788431982512,0.3525535290063931,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,SPLADE,R@100,0.7504178605539638,0.8166905444126076,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,TAS-B,RR@10,0.3311882589712094,0.3472977213808154,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,TAS-B,nDCG@10,0.3881795518081235,0.4106574638556753,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.3.csv,metadata_qualt5_attfus,dev.small,0.3,30.0,TAS-B,R@100,0.8103748806112702,0.8869149952244509,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,BM25,RR@10,0.1905703938691042,0.1842761631873375,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,BM25,nDCG@10,0.2284786998505804,0.229934753202334,True
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,BM25,R@100,0.5786532951289398,0.6777578796561604,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,SPLADE,RR@10,0.2707626665757026,0.2969339837176502,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,SPLADE,nDCG@10,0.3162170436771035,0.3525535290063931,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,SPLADE,R@100,0.6776146131805157,0.8166905444126076,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,TAS-B,RR@10,0.3108006435621037,0.3472977213808154,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,TAS-B,nDCG@10,0.3616987471249321,0.4106574638556753,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.45.csv,metadata_qualt5_attfus,dev.small,0.45,45.0,TAS-B,R@100,0.7268505253104105,0.8869149952244509,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,BM25,RR@10,0.1766198776549781,0.1842761631873375,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,BM25,nDCG@10,0.2096756971269395,0.229934753202334,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,BM25,R@100,0.5018863419293219,0.6777578796561604,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,SPLADE,RR@10,0.2430189430117793,0.2969339837176502,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,SPLADE,nDCG@10,0.2808977854734963,0.3525535290063931,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,SPLADE,R@100,0.5778056351480421,0.8166905444126076,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,TAS-B,RR@10,0.2796451880656742,0.3472977213808154,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,TAS-B,nDCG@10,0.321697462042143,0.4106574638556753,False
compare_all_metadata_qualt5_ATTFUS_ck5_dev.small_0.6.csv,metadata_qualt5_attfus,dev.small,0.6,60.0,TAS-B,R@100,0.6119866284622733,0.8869149952244509,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,BM25,RR@10,0.8105792832596956,0.798678612338406,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,0.5052698230341962,0.4873823836823968,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,BM25,R@100,0.4650807929444375,0.4769567428702132,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,0.8584601538209787,0.8618106692848961,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,0.5869208430594187,0.5903063303445051,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,SPLADE,R@100,0.4533532203236739,0.4689618970534333,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,0.9396170839469808,0.9354933726067746,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,0.6992031870580457,0.697936757957595,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.15.csv,metadata_qualt5_attfus,test-2019_test-2020,0.15,15.0,TAS-B,R@100,0.5301606256202511,0.553444309695361,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,BM25,RR@10,0.8036205203730977,0.798678612338406,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,0.4942402757033147,0.4873823836823968,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,BM25,R@100,0.4319018629453897,0.4769567428702132,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,0.8608492881688758,0.8618106692848961,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,0.5750315026852221,0.5903063303445051,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,SPLADE,R@100,0.415349439457117,0.4689618970534333,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,0.9421944035346096,0.9354933726067746,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,0.6756659504204786,0.697936757957595,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.3.csv,metadata_qualt5_attfus,test-2019_test-2020,0.3,30.0,TAS-B,R@100,0.4859842189446481,0.553444309695361,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,BM25,RR@10,0.7938430698739976,0.798678612338406,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,0.477645627600737,0.4873823836823968,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,BM25,R@100,0.3958546894566455,0.4769567428702132,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,0.867120765832106,0.8618106692848961,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,0.5663547252664968,0.5903063303445051,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,SPLADE,R@100,0.3763165090814921,0.4689618970534333,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,0.9378988708885616,0.9354933726067746,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,0.6573965506610457,0.697936757957595,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.45.csv,metadata_qualt5_attfus,test-2019_test-2020,0.45,45.0,TAS-B,R@100,0.4330829899187412,0.553444309695361,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,BM25,RR@10,0.7808419243986255,0.798678612338406,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,0.4577304031407518,0.4873823836823968,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,BM25,R@100,0.3441207812669642,0.4769567428702132,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,0.8334192439862543,0.8618106692848961,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,0.5335436083130276,0.5903063303445051,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,SPLADE,R@100,0.318483506548033,0.4689618970534333,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,0.9286205203730976,0.9354933726067746,True
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,0.6177782342345907,0.697936757957595,False
compare_all_metadata_qualt5_ATTFUS_ck5_test-2019_test-2020_0.6.csv,metadata_qualt5_attfus,test-2019_test-2020,0.6,60.0,TAS-B,R@100,0.3656681878956337,0.553444309695361,False
